poi_id,poi_name,poi_type,poi_subtype,commentId,content,score,touristTypeDisplay,timeDuration,sortType,commentTagId,source,publish_date,city,景点名,sentiment,is_study,age_group,月份,季节,节假日
89144,河南宝泉旅游区,自然观赏型,自然保护区,177476567,好评，强烈建议开通年卡或季卡服务。另外景区的交通车这个车的必要性我觉得是有的，现在车多，这些山区的景区允许私家车随意进入的话堵车会很严重，里面停车区域毕竟很少。另外重要的是安全隐患，都是山路拐弯，可能许多人说自己技术好，不会出问题，但是我想说，你能报证自己技术好，你能保证别人技术好不撞你吗？ 但是吧，30的价格虽然比有些地方还行，但是我觉得降到10-20就行，长途车票价才多少呢，这样吸引更多游客利润就来了，要不然一家几口车票都多少，很肉疼。门票吧，我觉得还行，物有所值。里面烤肠4块一支，农夫山泉4块。餐饮店很多，大概物价比外面高一些，但是也能接受，不算离谱。 另外携程优惠信息上显示近期有一个学生优惠活动，说是现场咨询，现场三个售票口没人，问旁边工作人员说是没优惠,5,家庭亲子,,,,,2023-07-05,河南,,正面评论,TRUE,高中,7,夏,暑假
78087,天一阁博物院,知识科普型,博物馆,221501225,挺不错的，适合两三个小时游玩。适合初高中学生，不适合小朋友,5,家庭亲子,,1,0,,2025-08-22,浙江,,正面评论,TRUE,初中，高中,8,夏,暑假
10530510,中国地质大学-逸夫博物馆,知识科普型,博物馆,164878643,性价比高，里面有各种矿石宝石展，还有很大的恐龙化石，科普了很多化学地理知识，很有教育意义，如果以前高中的时候来看就不愁学习了。,4,单独旅行,,,,,2020-10-24,湖北,,正面评论,TRUE,高中,10,秋,秋季学期
77672,武汉动物园,知识科普型,动物园,207918096,咱们成年高中生买不了学生票,1,朋友出游,,1,0,,2025-04-06,湖北,,负面评论,TRUE,高中,4,春,春季学期
10558912,武汉大学,励志拓展型,大学,171115026,在门口观察半小时，一个阿姨说20元一个人免费转圈学校，我给了20块，在学校转了一圈，有“李四光”石雕，，有樱花不过是七月绿莹莹不见花，学生基本都市00后，，就我1997的老阿姨，，学生会打招呼，都怪我高中，高一全年级正数第七，高二全年级正数第九，高三学校说我不说话把我开除了，删除学籍，才16岁八个月不读书,5,,,,,,2022-06-18,湖北,,正面评论,TRUE,高中,6,夏,春季学期
112271393,武汉野生动物王国,知识科普型,动物园,172623141,门票斤斤计较，学生无学生票，网上购买二大一小，小孩个子高一点非得补票，太不人性化。门口买的动物食料没收，无人管，导致旅客在外面购买受骗！下次不来。,2,家庭亲子,,,,,2022-09-12,湖北,,负面评论,TRUE,高中,9,秋,秋季学期
77595,湖南博物院,知识科普型,博物馆,213991597,逛博物馆一定要请讲解，才能更深入的参观。这次参观刚好赶上了深圳高中生的研学，展厅全是穿着校服的小朋友，人山人海。在讲解员柠檬树小哥哥的带领下，见缝插针，用了将近2个小时的时间给大家做了精彩的讲解，让大家对马王堆有了更深的了解和认识。,5,情侣夫妻,,,,,2025-06-07,湖南,,正面评论,TRUE,高中,6,夏,春季学期
79124,厦门大学(思明校区),励志拓展型,大学,157377968,厦门大学可以说是高中一直奋斗的目标吧，很遗憾，没有那样一番才能，意料之中的没有如愿，为了弥补心中的遗憾，也想亲身去感受一番厦门大学的氛围，即使不能够成为那里的一名学生，那做一个有游客也市很好的，希望未来的我能以另外一种身份再次遇见厦大，万分期待。,4,,,,,,2018-12-07,福建,,正面评论,TRUE,高中,12,冬,秋季学期
83054,厦门科技馆,知识科普型,科技馆,162693560,有科技、有创意、有乐趣……玩一整天也不腻  到厦门旅游很多人以为厦门好玩的地方只有鼓浪屿、曾厝垵……其实还有一处本地人喜爱的地方——厦门科技馆，大人小朋友都爱，到这里可以嗨玩一天都舍不得离开。  厦门科技馆开业十几年，小朋友幼儿园玩到了高中，依然还是对它念念不忘。在这里不但可以玩，还可以学习到很多知识，从海洋、科技、生物、动物……多方面介绍，让小朋友、大人都了解那不同于表面的知识。  科技馆可是非常大的呢，从头到尾细细玩一遍，没有一整天，可是玩不过瘾的呢。在这里有着五大主题展馆：海洋馆、探索馆、和谐馆、创造馆、儿童馆，还有着临时展厅、特效影院等。丰富的展厅，每一样都有着独特之处，不但是亲子的好去处，而且还是开发智力、培养兴趣的好地方。,5,,,,,,2020-01-20,福建,,正面评论,TRUE,高中,1,冬,寒假
83054,厦门科技馆,知识科普型,科技馆,161657984,去的时候有一个学校的学生都在那里，孩子们玩疯了。 所以有些机器也坏了。 倒是没有我在电视上看到的那么高科技，以初高中的基础科学为主，其实我比较期待宇宙的板块，但是好少。 雨林系列比较惊艳，打造的很美，看到了一些可爱的珍奇动物。,4,,,,,,2019-10-22,福建,,正面评论,TRUE,高中,10,秋,秋季学期
83054,厦门科技馆,知识科普型,科技馆,159789323,小孩升高三，科技馆里各个展馆都认真看了，除了儿童馆，他很喜欢，对他的学习很有启发。,5,,,5,0,,2019-07-17,福建,,正面评论,TRUE,高中,7,夏,暑假
77702,张学良旧居,知识科普型,博物馆,190415093,人多，拥挤，闷热，这些全都是在意料之中的，都可以理解，但这服务态度我也真的是服了，在门口扫码买的票，我们是两个成人，三个13岁孩子，我们不知道孩子不需要买门票，而且扫码买票的选项上还有学生票的选项，也许是我没有看清，就给孩子买了三张，检票的时候，检票口的保安说孩子不需要买票，让我去售票处退票，我就来到售票处，这里有个带白色帽子戴着眼镜的女工作人员，拿着大喇叭对着我嗷嗷喊“扫没扫码呢，扫没扫码呢”，我说大人扫了，孩子的码没扫，她还在那拿着大喇叭对着我输出“扫没扫码”，我把音量提高一些，我说“大人的扫了，孩子的没扫”，这大妈可好，冲着我又喊，让我小点声，别喊，她也不看看自己音量多高，完了让我自己找订单退，我都热懵圈了，也被她喊蒙圈了，我说去哪里找订单，我本来就是用微信扫码付款的，也不知道去哪里找，她白眼翻上天，很蔑视我的样子，可能想着这我也不会！就在那喊着让我自己找订单退，我实在忍无可忍了，我跟她喊了一句“我要会，我找你干什么！”喊完她就老实了，用我手机一步步操作给我退了，什么东西，什么态度！操作完，没等我说谢谢，她拧头走了，边走嘴里还不干不净的骂骂咧咧，里面的工作人员还都是挺有礼貌的！,1,家庭亲子,,1,-12,,2024-08-20,辽宁,,负面评论,TRUE,高中,8,夏,暑假
77696,沈阳故宫,知识科普型,博物馆,199938894,"沈阳故宫值得一去，以下是其亮点：   历史文化价值深厚   - 它是清朝初期的皇宫，始建于1625年，后金天命十年努尔哈赤定沈阳为都城时开始建造，是中国仅存的两大皇家宫殿建筑群之一，也是关外唯一的皇家建筑群，见证了清朝的崛起与发展. - 沈阳故宫是清朝皇帝东巡的行宫，康熙、乾隆等皇帝在此留下了诸多历史遗迹和故事，对于研究清朝历史和皇家文化意义重大.   建筑风格独特   - 大政殿是沈阳故宫最早的建筑之一，八角重檐攒尖琉璃瓦顶，造型仿游牧民族的帐幄样式，殿顶的五彩琉璃宝顶和八名胡人力士雕塑精美，体现了多民族建筑艺术结合的特色. - 崇政殿采用木架结构，是东北地区常见的五间硬山式，琉璃瓦殿顶中央为黄色、边缘为绿色，正脊、垂脊等部位用彩色琉璃构件装饰，具有鲜明的满族特色. - 凤凰楼高三层，是盛京最高的建筑物，屋顶铺黄色琉璃瓦，绿瓦镶嵌剪边，楼上还收藏有乾隆御笔亲题的“紫气东来”匾.   丰富的文物收藏   - 沈阳故宫博物院共有基本陈列9个，存有文物藏品34类，藏品总共105,085件，其中国宝级文物众多，如清太祖努尔哈赤御用宝剑、清太宗皇太极御用腰刀、清郎世宁设色竹荫西图轴等. - 文溯阁是西路的主要建筑之一，专为存放《四库全书》而建，体现了当时皇家对文化教育的重视，也让人们能一窥古代皇家藏书的规模与风貌.   宫廷生活展示   - 中路的清宁宫是清太宗皇太极和皇后的寝宫以及满族信仰风俗举行萨满教祭祀的场所，其屋内西侧形成“筒子房”格局，东梢间也为帝后的寝宫，能让人了解到满族的居住习俗和宫廷生活特点. - 东西所位于故宫的东西两侧，是清朝皇家的生活区，现已改建为展览馆，展示了清朝的宫廷文化和生活，包括宫廷服饰、生活用品等，生动再现了当时的皇家生活场景.   文化活动丰富   - 景区会举办各种文化活动，如在特殊节日推出的宫廷文化表演，让游客能更直观地感受清朝宫廷的文化氛围. - 2024年中秋国庆双节假期，沈阳故宫首次展现东路建筑群夜间景观，设置了“天·宫之镜”“我在沈阳挺好”等景观小品和拍摄打卡点，深受年轻观众喜爱.",5,家庭亲子,1天,,,,2024-12-19,辽宁,,正面评论,TRUE,高中,12,冬,秋季学期
77696,沈阳故宫,知识科普型,博物馆,162568298,玩的很高兴，适合孩子，学习历史，需要一下午的时间才能游览完，如果比较详细的参观的话，可能要满满一整天的时间，我家孩子高中，很喜欢,5,,,,,,2020-01-08,辽宁,,正面评论,TRUE,高中,1,冬,寒假
77709,辽宁省博物馆,知识科普型,博物馆,180450649,这是第二次请辽博的专业讲解…感谢陆老师细致专业的讲解，我们一行五位， 二位高中生一位大学生二位曾经的媒体从业者，对陆老师深厚的知识储备，由浅入深的讲解深深打动，俗话说，腹有诗书气自华！理科高中帅哥陷入思考，学历史看来很有必要….,5,朋友出游,,,,,2024-01-20,辽宁,,正面评论,TRUE,高中,1,冬,寒假
75682,秦始皇帝陵博物院(兵马俑),知识科普型,博物馆,177791666,秦始皇帝陵博物院位于陕西省西安市临潼区，是以秦始皇兵马俑博物馆为基础，以秦始皇帝陵遗址公园（丽山园）为依托的一座大型遗址博物院；也是以秦始皇帝陵及其众多陪葬坑为主体，基于考古遗址本体及其环境的保护与展示，融合了教育、科研、游览、休闲等多项功能的公共文化空间。2007年，秦始皇帝陵博物院获评首批国家AAAAA旅游景区，景点包括秦始皇兵马俑博物馆和丽山园。两个景点相距2200米，观众可乘坐免费旅游专车往返。2008年，秦始皇兵马俑博物馆获评首批国家一级博物馆。2009年，秦始皇兵马俑博物馆取得团体考古领队资格。兵马俑博物馆分为三个坑，三个坑规模宏大，面积加起来有两万平方米，差不多有50个篮球场那么大，而且类型多，个性鲜明。放眼望去，坑里的兵勇马俑相间，一行行一列列十分整齐，仿佛军队浩浩荡荡即将出征。那站在队伍前面，还头戴金冠，身披铠甲，手握宝剑，昂首挺胸，身材魁梧的是谁呢？是将军俑。武士俑身高一米八，体格健壮，身体匀称，身穿战袍，脚蹬前端向上翘起的战靴，手持兵器整装待发。 温馨提示：参观学习一下，不建议自驾车前往，找车位较难，交通十分拥堵，其他方面前注意带着身份证，通过网络预约购票即可，,5,家庭亲子,,,,,2023-07-29,陕西,,正面评论,TRUE,高中,7,夏,暑假
75682,秦始皇帝陵博物院(兵马俑),知识科普型,博物馆,203394479,博物馆内容很好，差在挂有博物馆牌子的工作人员，一直拉人去看表演与“地宫”，很贵很不值得，看的东西毫无意义，毫无营养！浪费时间浪费钱！导致我们没有赶上二区观看，学生的钱本就不多，还要哄骗我们去看假的布景。 博物馆不管理人员吗？没有考虑过回头客吗？本身这里的文化是很值得我们来学习的，我也带了一个高中生来学习，却因为不熟悉浪费了时间与机会，一些蛀虫搞的大家体验感很差，如何再来？,1,家庭亲子,5小时,1,-12,,2025-02-06,陕西,,负面评论,TRUE,高中,2,冬,寒假
101097,西安碑林博物馆,知识科普型,博物馆,177353404,西安、兰州一路走来，明天回程，8天的旅行就结束了，盘点一下，碑林请到导游张昊，算是本次旅游top one的收获。女儿大一暑假，哥哥的孩子高考完，两家人凑一块旅游。为锻炼孩子，行程交给她们安排，自然无法周全。去碑林的前一天的下午，才想起需要导游，携程匆忙下单，还好可以安排。第二天9点，和张导约在碑林大门口碰头，尽管36度的天气，馆内人挤人，张导一丝不苟的把精华点都讲到，讲解了近三个小时，全程和两个孩子的互动非常好，孩子们答对了，就得到正面激励，把孩子的积极性调动起来，听得非常认真，也没叫苦。重点是，张导介绍时结合作品、作者、时代背景、历史故事，延伸诠释人生观、价值观，鼓励孩子们终身学习。结束告别时，才知道张导本科学的电子，热爱历史，曾当过历史老师，带过高三历史课，难怪有育人的职业习惯和热情。能感受到张导会对碑林的热爱，对中国历史和文化的喜爱，知之者不如好之者，好之者不如乐之者，张导引用送给两个孩子的话，他自己就是例子。,5,家庭亲子,,,,,2023-06-30,陕西,,正面评论,TRUE,高中,6,夏,春季学期
84631,西安钟楼,知识科普型,博物馆,211541037,工作人员态度差，女儿买了学生票，并出示了高中学生证，说是18岁要我们证明是不是学生，天呐高三学生难道不是18岁，我提供了佐证材料，你不认不是应该你自己去举证吗，到全国各地包括西安旅游也没碰到过如此没有常识和无理取闹的要求，我觉得钟鼓楼博物馆的领导应该好好的培训一下员工，不要影响西安的形象。,2,家庭亲子,,1,-12,,2025-05-14,陕西,,负面评论,TRUE,高中,5,春,春季学期
75684,陕西历史博物馆,知识科普型,博物馆,157152722,如果来西安，我感觉第一站就应该是陕西历史博物馆。作为一座国家级的博物馆，里面的藏品丰富而珍贵，藏品从周、秦、汉、隋、唐、元等多个朝代，可以从一件件文物背后换一个角度去再次了解历史，非常值得一看。而且，还可以选择实名制免费领取参观门票，但是有一点我得提醒大家，参观博物馆一定要找一位讲解员，要不整个过程就是走马观花了，就失去参观的意义了。我这一次非常幸运碰到了里面的志愿者讲解王兢老师，她讲解的内容通俗易懂，两不少专业的词汇转化成白话文甚至是流行语，既亲近又明了（这不是广告，因为志愿者是免费讲解的）。不过这个过程发现自己的脑容量不够，听到最后感觉好像高三努力学习了一天，整个脑袋是沉甸甸的感觉。 四个字吧：不虚此行！,5,,,,,,2018-11-05,陕西,,正面评论,TRUE,高中,11,秋,秋季学期
133987592,陕西考古博物馆,知识科普型,博物馆,189894573,陕西考古博物馆真的很棒！它是新馆，面积大、展示丰、设施好，人很多也不会热（人也没有很多），三层楼逛得很尽兴。可以免费预约来，但还是强烈建议买讲解，2.5h/3h都行，我们约的就是3h，王姗老师的讲解很细致生动，一路顺着历史脉络听下来涨了不少考古和历史方面的知识，也没有错过重点展品（有一个镇馆之宝如果没有讲解老师提醒的话很容易错过！错过错亿啊），体验完就真的很庆幸当初订了专业老师的讲解，不然体验真的会差很多、错过知识洗脑的感觉，历史爱好者一本满足！讲解结束后可以自己再走回头路看看之前略过的展区，展区里互动设置还不少（注意：因为陕西考古博物馆跟考古研究所各种意义上的很近，是真的可以在互动设置摸到真·文物的），对历史很感兴趣看得很细的话真可以泡一天。 也很推荐有孩子的家庭带孩子来学习感受，不过因为主要是更侧重考古、遗址方面，专业性比起其他文物为主的博物馆专业性更强了，不建议带太小的孩子来（会听不懂进而无聊），也不建议带对历史完全不感兴趣甚至厌恶的孩子来（听起步两个半小时的大课会很无聊），带初高中年龄是感觉最适合的。全成年人来也很合适！大孩子也是孩子（👉🏻👈🏻🥹）,5,家庭亲子,4小时,,,,2024-08-17,陕西,,正面评论,TRUE,初中，高中,8,夏,暑假
13826401,陕西自然博物馆,知识科普型,博物馆,221411723,西安旅行第五天.实在没有可去的地方.就定的自然博物馆.而且带带是大龄学生.不报太大期待.结果进去发现.这门票太值得了.里面有地质历史发展史.对于初中高中生地理知识很直观的了解.每一个场馆都逛了.非常好.建议来西安旅行的带上孩子来逛逛.,5,家庭亲子,,,,,2025-08-22,陕西,,正面评论,TRUE,高中,8,夏,暑假
13826401,陕西自然博物馆,知识科普型,博物馆,221411548,西安旅行第五天.实在没有可去的地方.就定的自然博物馆.而且带带是大龄学生.不报太大期待.结果进去发现.这门票太值得了.里面有地质历史发展史.对于初中高中生地理知识很直观的了解.每一个场馆都逛了.非常好.建议来西安旅行的带上孩子来逛逛.,5,家庭亲子,,,,,2025-08-22,陕西,,正面评论,TRUE,高中,8,夏,暑假
13826401,陕西自然博物馆,知识科普型,博物馆,178277895,地质科普，从小学生道初高中生都能学到知识，还有几百种甲虫🐞标本，我的天。暑期的西安太热了，推荐带孩子来这里，既学习又避暑。,5,家庭亲子,,,,,2023-08-13,陕西,,正面评论,TRUE,小学，初中，高中,8,夏,暑假
13826401,陕西自然博物馆,知识科普型,博物馆,178277869,地质科普，从小学生道初高中生都能学到知识，还有几百种甲虫🐞标本，我的天。暑期的西安太热了，推荐带孩子来这里，既学习又避暑。,5,家庭亲子,,,,,2023-08-13,陕西,,正面评论,TRUE,小学，初中，高中,8,夏,暑假
13826401,陕西自然博物馆,知识科普型,博物馆,178277880,地质科普，从小学生道初高中生都能学到知识，还有几百种甲虫🐞标本，我的天。暑期的西安太热了，推荐带孩子来这里，既学习又避暑。,5,家庭亲子,,,,,2023-08-13,陕西,,正面评论,TRUE,小学，初中，高中,8,夏,暑假
10795375,西宁野生动物园,知识科普型,动物园,175951795,高中学习生物，青海野生动物野马野驴野骆驼,5,,,,,,2023-05-26,青海,,正面评论,TRUE,高中,5,春,春季学期
10534852,香港铁路博物馆,知识科普型,博物馆,162178111,要到这里并不容易。首先，我需要坐火车到大埔站，然后步行到这个博物馆（你也可以在太和站下车，然后步行到这个博物馆）。但我是铁路粉丝，所以我下定决心走远路。从外面看，火车站看起来像一座庙宇。事实上，它是旧九龙铁路线上唯一具有这种特征的车站。在博物馆内，我意识到它与高雄塔高铁路博物馆相似 - 旧售票处，旧铁路车票，铁路模型，铁路线路和车站老照片，等。就像塔高一样，这个博物馆有旧轨道，旧机车。但不同的是，塔高铁路博物馆已将火车场区改造成哈马森铁路文化公园。还有一个哈马森铁路博物馆 - 非常棒的！停用的旧大埔墟火车站是一充满中国特色青瓦建筑，现已改为火车博物馆。展馆地方较小，可参观的项目也不多，但若果喜欢古董火车，或作为小朋友教育媒体，或休憩的地方，则不失为一不错的选择⋯⋯ 居港这么多年，一直没有太多动力专程来参观。,4,,,,,,2019-12-02,香港,,正面评论,TRUE,高中,12,冬,秋季学期
24652141,齐齐哈尔博物馆,知识科普型,博物馆,178106206,齐齐哈尔也就博物馆还算可以。希望高科技的含量在提高一些就更完美了！推荐学生经常去，多了解历史，体会到美好生活的来之不易，珍惜现在，努力奋斗。,5,家庭亲子,,,,,2023-08-02,黑龙江,,正面评论,TRUE,高中,8,夏,暑假
